thread_key,target_name,target_status,target_match_kind,target_match_basis,target_candidate_content_count,target_image_id,target_source_ephysFN,target_source_relpath,target_asset,target_asset_sha256
Caos-12182023-008#thread000,block119_gen_Chan245plants_15_backup_tex.jpg_receptive_field,resolved,normalized exact,same animal-day selectivity sessions,1,7d621892341a97788ce6d6c1,Caos-12182023-005,Selectivity/2023/12-18-Caos-01/block119_gen_Chan245plants_15_backup_tex.jpg_receptive_field.jpg,/targets/7d621892341a97788ce6d6c1.webp,c014e6676272c4e01ca66edc50ac69a63851c088f3945733eb7625fc6a65317b
Caos-12192023-006#thread000,ILSVRC2012_val_00024007,ambiguous-content,normalized exact,same animal-day selectivity sessions,2,,,,,
Caos-12202023-011#thread000,kd_624,resolved,normalized exact,same animal-day selectivity sessions,1,38d722835ebe9f99e182a966,Caos-12202023-010,Selectivity/2023/12-20-Caos-01/kd_624.tif,/targets/38d722835ebe9f99e182a966.webp,c0bcbf584fd6354fd41c0a691dd3ef3db405f4b2d8f8817c14f72271632fb707
Caos-12212023-009#thread000,ILSVRC2012_val_00049625,resolved,normalized exact,same animal-day selectivity sessions,1,a42377c1b68785f9f90e03df,Caos-12212023-008,2023_selectivity_imagenet/imagenet_selectivity_160_clusters/ILSVRC2012_val_00049625.JPEG,/targets/a42377c1b68785f9f90e03df.webp,7effc47ab863c2c61dc84385f52e3db15c70c4651622496baf06338c92b8a1eb
Caos-12212023-010#thread000,ILSVRC2012_val_00002636,resolved,normalized exact,same animal-day selectivity sessions,1,965d8a077a8e6f4a55b15935,Caos-12212023-008,2023_selectivity_imagenet/imagenet_selectivity_160_clusters/ILSVRC2012_val_00002636.JPEG,/targets/965d8a077a8e6f4a55b15935.webp,f95e25b663124e917b21fbddee129e86eb26f8ae63ebf20c73f41a231c8f4a55
Caos-12292023-007#thread000,ILSVRC2012_val_00013437,resolved,normalized exact,same animal-day selectivity sessions,1,33a08114ffab482cc51e7a56,Caos-12292023-006,2023_selectivity_imagenet/imagenet_selectivity_160_clusters/ILSVRC2012_val_00013437.JPEG,/targets/33a08114ffab482cc51e7a56.webp,7a867725e09b921ef26cccd26a6a8fe0bf4a76484e0199501af4368883b3d642
Caos-01022024-008#thread000,stock_photo_nature_portrait_zoo_animals_face_monkey_78ad4940_7d89_430d_993b_77ca24207c1c,resolved,normalized exact,same animal-day selectivity sessions,1,8d79eb8c9255da3dfd42f082,Caos-01022024-007,Selectivity/2024/2024-01-02-SE-Caos-02/stock_photo_nature_portrait_zoo_animals_face_monkey_78ad4940_7d89_430d_993b_77ca24207c1c.jpg,/targets/8d79eb8c9255da3dfd42f082.webp,62711c2619005241734e25d60ab27819e7acc82e834169d26758991e0e600d50
Caos-01032024-010#thread000,ILSVRC2012_val_00026141,resolved,normalized exact,same animal-day selectivity sessions,1,c76219b59a717a7d84b352c0,Caos-01032024-009,Selectivity/2024/2024-01-03-SE-Caos-01/ILSVRC2012_val_00026141.JPEG,/targets/c76219b59a717a7d84b352c0.webp,3f2143d175820939267ac1c7721b31267e306325e2f3a338c4efce489074b13b
Caos-01042024-004#thread000,ILSVRC2012_val_00003303,resolved,normalized exact,same animal-day selectivity sessions,1,9cd9463530567ab7f4564d27,Caos-01042024-002,Selectivity/2024/2024-01-04-SE-Caos-01/ILSVRC2012_val_00003303.JPEG,/targets/9cd9463530567ab7f4564d27.webp,3f24efe25314b6bc3e628bbf022ee6c44b623f552f5b5425e886d2db82d50765
Caos-01042024-004#thread001,ILSVRC2012_val_00003303,resolved,normalized exact,same animal-day selectivity sessions,1,9cd9463530567ab7f4564d27,Caos-01042024-002,Selectivity/2024/2024-01-04-SE-Caos-01/ILSVRC2012_val_00003303.JPEG,/targets/9cd9463530567ab7f4564d27.webp,3f24efe25314b6bc3e628bbf022ee6c44b623f552f5b5425e886d2db82d50765
Caos-01042024-005#thread000,ILSVRC2012_val_00026141,resolved,normalized exact,same animal-day selectivity sessions,1,7979069f811bafdcf4562e44,Caos-01042024-002,Selectivity/2024/2024-01-04-SE-Caos-01/ILSVRC2012_val_00026141.JPEG,/targets/7979069f811bafdcf4562e44.webp,3f2143d175820939267ac1c7721b31267e306325e2f3a338c4efce489074b13b
Caos-01042024-005#thread001,ILSVRC2012_val_00026141,resolved,normalized exact,same animal-day selectivity sessions,1,7979069f811bafdcf4562e44,Caos-01042024-002,Selectivity/2024/2024-01-04-SE-Caos-01/ILSVRC2012_val_00026141.JPEG,/targets/7979069f811bafdcf4562e44.webp,3f2143d175820939267ac1c7721b31267e306325e2f3a338c4efce489074b13b
Caos-01082024-003#thread000,shared0927_nsd67114,resolved,normalized exact,same animal-day selectivity sessions,1,dcfcff75a9ee307707f7d49d,Caos-01082024-002,Selectivity/2024/2024-01-08-SE-Caos-01/shared0927_nsd67114.png,/targets/dcfcff75a9ee307707f7d49d.webp,f9f272e348bf5255f4936759abd9de99b3552b3e18c89e37a8dbd33bee294609
Caos-01082024-003#thread001,shared0927_nsd67114,resolved,normalized exact,same animal-day selectivity sessions,1,dcfcff75a9ee307707f7d49d,Caos-01082024-002,Selectivity/2024/2024-01-08-SE-Caos-01/shared0927_nsd67114.png,/targets/dcfcff75a9ee307707f7d49d.webp,f9f272e348bf5255f4936759abd9de99b3552b3e18c89e37a8dbd33bee294609
Caos-01082024-004#thread000,monkeyEating (5),resolved,normalized exact,same animal-day selectivity sessions,1,8479673034197612c7ce19d4,Caos-01082024-002,Selectivity/2024/2024-01-08-SE-Caos-01/monkeyEating (5).jpg,/targets/8479673034197612c7ce19d4.webp,c02c732b433a88674c643e30663060f0e4d402059dd1c27f08c33698cfe67c75
Caos-01082024-004#thread001,monkeyEating (5),resolved,normalized exact,same animal-day selectivity sessions,1,8479673034197612c7ce19d4,Caos-01082024-002,Selectivity/2024/2024-01-08-SE-Caos-01/monkeyEating (5).jpg,/targets/8479673034197612c7ce19d4.webp,c02c732b433a88674c643e30663060f0e4d402059dd1c27f08c33698cfe67c75
Caos-01092024-004#thread000,ILSVRC2012_val_00003112,resolved,normalized exact,same animal-day selectivity sessions,1,11223808eb70bac1499ae613,Caos-01092024-003,Selectivity/2024/2024-01-09-SE-Caos-01/ILSVRC2012_val_00003112.JPEG,/targets/11223808eb70bac1499ae613.webp,852206cfdd684006eba78cb5e1ea2556b2cca8d2948eed33825ddd5b0e220f03
Caos-01092024-004#thread001,ILSVRC2012_val_00003112,resolved,normalized exact,same animal-day selectivity sessions,1,11223808eb70bac1499ae613,Caos-01092024-003,Selectivity/2024/2024-01-09-SE-Caos-01/ILSVRC2012_val_00003112.JPEG,/targets/11223808eb70bac1499ae613.webp,852206cfdd684006eba78cb5e1ea2556b2cca8d2948eed33825ddd5b0e220f03
Caos-01092024-004#thread002,ILSVRC2012_val_00003112,resolved,normalized exact,same animal-day selectivity sessions,1,11223808eb70bac1499ae613,Caos-01092024-003,Selectivity/2024/2024-01-09-SE-Caos-01/ILSVRC2012_val_00003112.JPEG,/targets/11223808eb70bac1499ae613.webp,852206cfdd684006eba78cb5e1ea2556b2cca8d2948eed33825ddd5b0e220f03
Caos-01092024-005#thread000,block026_thread000_gen_gen025_001015,resolved,normalized exact,same animal-day selectivity sessions,1,3d53a1b16224c7b3816527f6,Caos-01092024-003,Selectivity/2024/2024-01-09-SE-Caos-01/block026_thread000_gen_gen025_001015.bmp,/targets/3d53a1b16224c7b3816527f6.webp,97a8912326f3981302091e6c38dd5ff2dfc4bda6d9fb1d6c67d348d06469c160
Caos-01092024-006#thread000,block026_thread000_gen_gen025_001015,resolved,normalized exact,same animal-day selectivity sessions,1,3d53a1b16224c7b3816527f6,Caos-01092024-003,Selectivity/2024/2024-01-09-SE-Caos-01/block026_thread000_gen_gen025_001015.bmp,/targets/3d53a1b16224c7b3816527f6.webp,97a8912326f3981302091e6c38dd5ff2dfc4bda6d9fb1d6c67d348d06469c160
Caos-01092024-006#thread001,block026_thread000_gen_gen025_001015,resolved,normalized exact,same animal-day selectivity sessions,1,3d53a1b16224c7b3816527f6,Caos-01092024-003,Selectivity/2024/2024-01-09-SE-Caos-01/block026_thread000_gen_gen025_001015.bmp,/targets/3d53a1b16224c7b3816527f6.webp,97a8912326f3981302091e6c38dd5ff2dfc4bda6d9fb1d6c67d348d06469c160
Caos-01112024-008#thread000,monkeyFace (2),resolved,normalized exact,same animal-day selectivity sessions,1,fe629a34d80f4d8f25de8d17,Caos-01112024-007,Selectivity/2024/2024-01-11-SE-Caos-01/monkeyFace (2).jpg,/targets/fe629a34d80f4d8f25de8d17.webp,290791e46c802b88253f1f85fb41c4d1c79711039519113ce29f048887f40e0f
Caos-01112024-010#thread000,monkeyFace (2),resolved,normalized exact,same animal-day selectivity sessions,1,fe629a34d80f4d8f25de8d17,Caos-01112024-007,Selectivity/2024/2024-01-11-SE-Caos-01/monkeyFace (2).jpg,/targets/fe629a34d80f4d8f25de8d17.webp,290791e46c802b88253f1f85fb41c4d1c79711039519113ce29f048887f40e0f
Caos-01122024-008#thread000,monkeyThreat (3),resolved,normalized exact,same animal-day selectivity sessions,1,9c37d38bf6b1b506147ccb91,Caos-01122024-007,Selectivity/2024/2024-01-12-SE-Caos-01/monkeyThreat (3).jpg,/targets/9c37d38bf6b1b506147ccb91.webp,373d27a6c9dd517f9317d2d9e596da16c9315613ce59fee540fbed5a79486fda
Caos-01122024-008#thread001,monkeyThreat (3),resolved,normalized exact,same animal-day selectivity sessions,1,9c37d38bf6b1b506147ccb91,Caos-01122024-007,Selectivity/2024/2024-01-12-SE-Caos-01/monkeyThreat (3).jpg,/targets/9c37d38bf6b1b506147ccb91.webp,373d27a6c9dd517f9317d2d9e596da16c9315613ce59fee540fbed5a79486fda
Caos-01122024-009#thread000,ILSVRC2012_val_00011961,resolved,normalized exact,same animal-day selectivity sessions,1,09e6611775f279d193cc892a,Caos-01122024-007,Selectivity/2024/2024-01-12-SE-Caos-01/ILSVRC2012_val_00011961.JPEG,/targets/09e6611775f279d193cc892a.webp,495c5ec3ff111559aead9c18cfbe7bf60d8d7e54658e70bc44e9d47d72211bca
Caos-01122024-009#thread001,ILSVRC2012_val_00011961,resolved,normalized exact,same animal-day selectivity sessions,1,09e6611775f279d193cc892a,Caos-01122024-007,Selectivity/2024/2024-01-12-SE-Caos-01/ILSVRC2012_val_00011961.JPEG,/targets/09e6611775f279d193cc892a.webp,495c5ec3ff111559aead9c18cfbe7bf60d8d7e54658e70bc44e9d47d72211bca
Caos-01152024-005#thread000,monkeyMalePerinea (1),resolved,normalized exact,same animal-day selectivity sessions,1,88449f718b24f327abcb8602,Caos-01152024-004,Selectivity/2024/2024-01-15-SE-Caos-01/monkeyMalePerinea (1).jpg,/targets/88449f718b24f327abcb8602.webp,0318469b52bf95df4e03c1b7113448d3e50323b9f753d2501f491f7403a7c914
Caos-01152024-006#thread000,monkeyMalePerinea (1),resolved,normalized exact,same animal-day selectivity sessions,1,88449f718b24f327abcb8602,Caos-01152024-004,Selectivity/2024/2024-01-15-SE-Caos-01/monkeyMalePerinea (1).jpg,/targets/88449f718b24f327abcb8602.webp,0318469b52bf95df4e03c1b7113448d3e50323b9f753d2501f491f7403a7c914
Caos-01152024-007#thread000,monkeyMalePerinea (1),resolved,normalized exact,same animal-day selectivity sessions,1,88449f718b24f327abcb8602,Caos-01152024-004,Selectivity/2024/2024-01-15-SE-Caos-01/monkeyMalePerinea (1).jpg,/targets/88449f718b24f327abcb8602.webp,0318469b52bf95df4e03c1b7113448d3e50323b9f753d2501f491f7403a7c914
Caos-01162024-009#thread000,ILSVRC2012_val_00011961,resolved,normalized exact,same animal-day selectivity sessions,1,2b70a4704e32c1fd667c029b,Caos-01162024-008,Selectivity/2024/2024-01-16-SE-Caos-01/ILSVRC2012_val_00011961.JPEG,/targets/2b70a4704e32c1fd667c029b.webp,495c5ec3ff111559aead9c18cfbe7bf60d8d7e54658e70bc44e9d47d72211bca
Caos-01162024-011#thread000,unfamiliarPeople (2),resolved,normalized exact,same animal-day selectivity sessions,1,a0deaad2892bb9826fc50d0c,Caos-01162024-008,Selectivity/2024/2024-01-16-SE-Caos-01/unfamiliarPeople (2).jpg,/targets/a0deaad2892bb9826fc50d0c.webp,3f7bcfd95d0ca8740924369d39ad9f10c6b41ff81349a4a101db2f61249c2598
Caos-01172024-008#thread000,P1010460,resolved,normalized exact,same animal-day selectivity sessions,1,fb8b8ef5e5b9cdbb9e71d6c8,Caos-01172024-007,Selectivity/2024/2024-01-17-SE-Caos-02/P1010460.JPG,/targets/fb8b8ef5e5b9cdbb9e71d6c8.webp,12507f85e1b57ac01f96a8baaf6491c43783d1437ca31541476db598f4a662e2
Caos-01172024-009#thread000,ILSVRC2012_val_00026406,ambiguous-content,normalized exact,same animal-day selectivity sessions,2,,,,,
Caos-01172024-010#thread000,ILSVRC2012_val_00026406,ambiguous-content,normalized exact,same animal-day selectivity sessions,2,,,,,
Caos-01222024-006#thread000,humans_DSCF0110,resolved,normalized exact,same animal-day selectivity sessions,1,17d7ed11ecdd24f96e4626b3,Caos-01222024-005,Selectivity/2024/2024-01-22-SE-Caos-01/humans_DSCF0110.jpg,/targets/17d7ed11ecdd24f96e4626b3.webp,bcee1cf1f8f054aff660f8c5d69e27091d3b88660786d4863412874ff7c9c627
Caos-01222024-007#thread000,n02981792_6967,resolved,normalized exact,same animal-day selectivity sessions,1,16769a4c6d1b580408a30e0b,Caos-01222024-005,Selectivity/2024/2024-01-22-SE-Caos-01/n02981792_6967.JPEG,/targets/16769a4c6d1b580408a30e0b.webp,461a07492ef635a1246362dee48e10ce799828896927de8872399cce64545963
Caos-01222024-008#thread000,n01644373_184,resolved,normalized exact,same animal-day selectivity sessions,1,855adc17a1e8ed6d0ab6dcd6,Caos-01222024-005,Selectivity/2024/2024-01-22-SE-Caos-01/n01644373_184.JPEG,/targets/855adc17a1e8ed6d0ab6dcd6.webp,71bccc3dce6f2bbee68e63838120feacd62dd24d82cc5b3f363dd1e2f15c41cd
Caos-01232024-007#thread000,m_face_1,resolved,normalized exact,same animal-day selectivity sessions,1,225971d5205d7bc30cf75927,Caos-01232024-006,Selectivity/2024/2024-01-23-SE-Caos-01/m_face_1.jpg,/targets/225971d5205d7bc30cf75927.webp,14bd47529a1151ac4036066abcf3d8d630a0296f5193a19006a90d4e841947d2
Caos-01232024-008#thread000,buildings_26196093_1989082288082766_1854154598814659052_n-1,resolved,normalized exact,same animal-day selectivity sessions,1,823f7760c256ebbe63d1dfde,Caos-01232024-006,Selectivity/2024/2024-01-23-SE-Caos-01/buildings_26196093_1989082288082766_1854154598814659052_n-1.jpg,/targets/823f7760c256ebbe63d1dfde.webp,d6d3bcde6d50e81f1fd8969a136c5598af213d23bcc4d2edd28cc6484b01dc22
Caos-01232024-009#thread000,m_face_2,resolved,normalized exact,same animal-day selectivity sessions,1,78e4346f0085a226eda6878c,Caos-01232024-006,Selectivity/2024/2024-01-23-SE-Caos-01/m_face_2.jpg,/targets/78e4346f0085a226eda6878c.webp,31660e317aad4938dec86afb53a68fc71e98c464e8459eac35f04a360fe0bfbb
Caos-01232024-009#thread001,m_face_2,resolved,normalized exact,same animal-day selectivity sessions,1,78e4346f0085a226eda6878c,Caos-01232024-006,Selectivity/2024/2024-01-23-SE-Caos-01/m_face_2.jpg,/targets/78e4346f0085a226eda6878c.webp,31660e317aad4938dec86afb53a68fc71e98c464e8459eac35f04a360fe0bfbb
Caos-01292024-009#thread000,monkeyEating (2),resolved,normalized exact,same animal-day selectivity sessions,1,830c8de1d610dd24380586bc,Caos-01292024-008,Selectivity/2024/2024-01-29-SE-Caos-01/monkeyEating (2).jpg,/targets/830c8de1d610dd24380586bc.webp,be6cbd467b0bafc509b2e4ed1a5565b5deaa4e5986f81ca4705354f633dbe16b
Caos-01292024-009#thread001,monkeyEating (2),resolved,normalized exact,same animal-day selectivity sessions,1,830c8de1d610dd24380586bc,Caos-01292024-008,Selectivity/2024/2024-01-29-SE-Caos-01/monkeyEating (2).jpg,/targets/830c8de1d610dd24380586bc.webp,be6cbd467b0bafc509b2e4ed1a5565b5deaa4e5986f81ca4705354f633dbe16b
Caos-01292024-010#thread000,monkeyEating (2),resolved,normalized exact,same animal-day selectivity sessions,1,830c8de1d610dd24380586bc,Caos-01292024-008,Selectivity/2024/2024-01-29-SE-Caos-01/monkeyEating (2).jpg,/targets/830c8de1d610dd24380586bc.webp,be6cbd467b0bafc509b2e4ed1a5565b5deaa4e5986f81ca4705354f633dbe16b
Caos-01302024-011#thread000,ILSVRC2012_val_00002343,resolved,normalized exact,same animal-day selectivity sessions,1,9ebaf10d0bb550b35ce4878b,Caos-01302024-010,Selectivity/2024/2024-01-30-SE-Caos-01/ILSVRC2012_val_00002343.JPEG,/targets/9ebaf10d0bb550b35ce4878b.webp,c7b836baed284de624645996fe1536c64f31ced8edd514599f7b9219f170af57
Caos-01302024-011#thread001,ILSVRC2012_val_00002343,resolved,normalized exact,same animal-day selectivity sessions,1,9ebaf10d0bb550b35ce4878b,Caos-01302024-010,Selectivity/2024/2024-01-30-SE-Caos-01/ILSVRC2012_val_00002343.JPEG,/targets/9ebaf10d0bb550b35ce4878b.webp,c7b836baed284de624645996fe1536c64f31ced8edd514599f7b9219f170af57
Caos-01302024-012#thread000,ILSVRC2012_val_00002343,resolved,normalized exact,same animal-day selectivity sessions,1,9ebaf10d0bb550b35ce4878b,Caos-01302024-010,Selectivity/2024/2024-01-30-SE-Caos-01/ILSVRC2012_val_00002343.JPEG,/targets/9ebaf10d0bb550b35ce4878b.webp,c7b836baed284de624645996fe1536c64f31ced8edd514599f7b9219f170af57
Caos-02012024-009#thread000,AlexNet-fc6-19-CIMG0941,resolved,normalized exact,same animal-day selectivity sessions,1,1093e242fd854441c1334bc0,Caos-02012024-008,Selectivity/2024/2024-02-01-SE-Caos-01/AlexNet-fc6-19-CIMG0941.bmp,/targets/1093e242fd854441c1334bc0.webp,b2411ee5ada8235c0c8d22f3bbfff970cbbb958eaab3a49e31e72b02ff580809
Caos-02012024-010#thread000,ILSVRC2012_val_00019287,resolved,normalized exact,same animal-day selectivity sessions,1,56ce4e0de2c6062c5022d0eb,Caos-02012024-008,Selectivity/2024/2024-02-01-SE-Caos-01/ILSVRC2012_val_00019287.JPEG,/targets/56ce4e0de2c6062c5022d0eb.webp,a6cc8526325dc51f246e914e8099d8ca9ddec4315e277e5abce89f4b721071a6
Caos-02012024-011#thread000,ILSVRC2012_val_00019287,resolved,normalized exact,same animal-day selectivity sessions,1,56ce4e0de2c6062c5022d0eb,Caos-02012024-008,Selectivity/2024/2024-02-01-SE-Caos-01/ILSVRC2012_val_00019287.JPEG,/targets/56ce4e0de2c6062c5022d0eb.webp,a6cc8526325dc51f246e914e8099d8ca9ddec4315e277e5abce89f4b721071a6
Caos-02012024-011#thread001,ILSVRC2012_val_00019287,resolved,normalized exact,same animal-day selectivity sessions,1,56ce4e0de2c6062c5022d0eb,Caos-02012024-008,Selectivity/2024/2024-02-01-SE-Caos-01/ILSVRC2012_val_00019287.JPEG,/targets/56ce4e0de2c6062c5022d0eb.webp,a6cc8526325dc51f246e914e8099d8ca9ddec4315e277e5abce89f4b721071a6
Caos-02022024-008#thread000,ILSVRC2012_val_00014373,resolved,normalized exact,same animal-day selectivity sessions,1,9cca094b1244b0bc6079ed7b,Caos-02022024-007,Selectivity/2024/2024-02-02-SE-Caos-01/ILSVRC2012_val_00014373.JPEG,/targets/9cca094b1244b0bc6079ed7b.webp,0ffed147252f46f11f4a28670db07240e1ef0a7d1771307efe0a47b725fa0580
Caos-02022024-008#thread001,ILSVRC2012_val_00014373,resolved,normalized exact,same animal-day selectivity sessions,1,9cca094b1244b0bc6079ed7b,Caos-02022024-007,Selectivity/2024/2024-02-02-SE-Caos-01/ILSVRC2012_val_00014373.JPEG,/targets/9cca094b1244b0bc6079ed7b.webp,0ffed147252f46f11f4a28670db07240e1ef0a7d1771307efe0a47b725fa0580
Caos-02052024-008#thread000,ILSVRC2012_val_00014373,resolved,normalized exact,same animal-day selectivity sessions,1,c257ee16477e146e3e8198af,Caos-02052024-007,Selectivity/2024/2024-02-05-SE-Caos-01/ILSVRC2012_val_00014373.JPEG,/targets/c257ee16477e146e3e8198af.webp,0ffed147252f46f11f4a28670db07240e1ef0a7d1771307efe0a47b725fa0580
Caos-02052024-009#thread000,ILSVRC2012_val_00014373,resolved,normalized exact,same animal-day selectivity sessions,1,c257ee16477e146e3e8198af,Caos-02052024-007,Selectivity/2024/2024-02-05-SE-Caos-01/ILSVRC2012_val_00014373.JPEG,/targets/c257ee16477e146e3e8198af.webp,0ffed147252f46f11f4a28670db07240e1ef0a7d1771307efe0a47b725fa0580
Caos-02052024-009#thread001,ILSVRC2012_val_00014373,resolved,normalized exact,same animal-day selectivity sessions,1,c257ee16477e146e3e8198af,Caos-02052024-007,Selectivity/2024/2024-02-05-SE-Caos-01/ILSVRC2012_val_00014373.JPEG,/targets/c257ee16477e146e3e8198af.webp,0ffed147252f46f11f4a28670db07240e1ef0a7d1771307efe0a47b725fa0580
Caos-02082024-011#thread000,ILSVRC2012_val_00008755,resolved,normalized exact,same animal-day selectivity sessions,1,a5860aeb626848771b69ef0e,Caos-02082024-005,2023_selectivity_imagenet/imagenet_selectivity_160_clusters/ILSVRC2012_val_00008755.JPEG,/targets/a5860aeb626848771b69ef0e.webp,391e88664ef1191e79024becf5d69c380463be99ad1529f7bd7719c6e9014f21
Caos-02082024-011#thread001,ILSVRC2012_val_00008755,resolved,normalized exact,same animal-day selectivity sessions,1,a5860aeb626848771b69ef0e,Caos-02082024-005,2023_selectivity_imagenet/imagenet_selectivity_160_clusters/ILSVRC2012_val_00008755.JPEG,/targets/a5860aeb626848771b69ef0e.webp,391e88664ef1191e79024becf5d69c380463be99ad1529f7bd7719c6e9014f21
Caos-05062024-007#thread000,09,resolved,normalized exact,same animal-day selectivity sessions,1,5c9f5d95bb2f2bc5f1f5233f,Caos-05062024-006,Selectivity/2024/2024-05-06-SE-Caos-01/09.bmp,/targets/5c9f5d95bb2f2bc5f1f5233f.webp,1bc3af6a0e55ad844bc0a04888e3ed6c8cf061d69e23ae8a3777b1bbd0d393e3
Caos-05062024-008#thread000,01,resolved,normalized exact,same animal-day selectivity sessions,1,97bb1932c44c8639579a306a,Caos-05062024-006,Selectivity/2024/2024-05-06-SE-Caos-01/01.bmp,/targets/97bb1932c44c8639579a306a.webp,c450aaab48bd85caf4eb3185ecb5cc3e38133a68d7eb6a07f48a97800e5689c2
Caos-05062024-010#thread000,ILSVRC2012_val_00018202,resolved,normalized exact,same animal-day selectivity sessions,1,32e887680ae38a2529fdcb2e,Caos-05062024-006,Selectivity/2024/2024-05-06-SE-Caos-01/ILSVRC2012_val_00018202.JPEG,/targets/32e887680ae38a2529fdcb2e.webp,4a1df517ded3b3ea9c0921343abca379cce04334acdb866be1c26cc8f7bd1a51
Caos-05162024-004#thread000,ABREADMAC,resolved,normalized exact,same animal-day selectivity sessions,1,3661cc3f6de72ef1c571e5f1,Caos-05162024-003,Selectivity/2024/2024-05-16-SE-Caos-01/ABREADMAC.jpg,/targets/3661cc3f6de72ef1c571e5f1.webp,e7c296940137740f554f7ab312f4da066a872015cda297ca00a955126c93bace
Caos-05162024-006#thread000,0535_birdhouse_n02843684_2062,resolved,normalized exact,same animal-day selectivity sessions,1,f2b4838a1fbfc7bfad321046,Caos-05162024-003,Selectivity/2024/2024-05-16-SE-Caos-01/0535_birdhouse_n02843684_2062.JPEG,/targets/f2b4838a1fbfc7bfad321046.webp,086f69ba18648da71308364c21b96b240cf7e60f5c469ca816dde252f05a74a8
Caos-05162024-008#thread000,1129_zebra_n02391049_734,resolved,normalized exact,same animal-day selectivity sessions,1,7b613dfac1a7b87113523919,Caos-05162024-003,Selectivity/2024/2024-05-16-SE-Caos-01/1129_zebra_n02391049_734.JPEG,/targets/7b613dfac1a7b87113523919.webp,9b233ff0239ec608632b6bcd38a0e140cf00a3e9cda2effc8ef38188d2385967
Caos-05162024-009#thread000,ILSVRC2012_val_00005613,resolved,normalized exact,same animal-day selectivity sessions,1,51f640ca6ad904d6448861f1,Caos-05162024-003,Selectivity/2024/2024-05-16-SE-Caos-01/ILSVRC2012_val_00005613.JPEG,/targets/51f640ca6ad904d6448861f1.webp,59f4311da2778d76bb2f299bba5239661d85364546e37631951df725bcd34f96
Caos-05162024-010#thread000,ILSVRC2012_val_00008302,resolved,normalized exact,same animal-day selectivity sessions,1,ae6ebe8d59363fb42c758a08,Caos-05162024-003,Selectivity/2024/2024-05-16-SE-Caos-01/ILSVRC2012_val_00008302.JPEG,/targets/ae6ebe8d59363fb42c758a08.webp,9388075337b2e28db024e7fce31cee9513effa7908b180622136f18e30a0d921
Caos-05162024-011#thread000,0352_monkey_n02487347_6030,resolved,normalized exact,same animal-day selectivity sessions,1,2cb787f516897fc7082a4622,Caos-05162024-003,Selectivity/2024/2024-05-16-SE-Caos-01/0352_monkey_n02487347_6030.JPEG,/targets/2cb787f516897fc7082a4622.webp,808cffe1b97afe989e386922b0190fc67e0d04f254665b142861d0b2fc1fbf94
Caos-06122024-007#thread000,0535_birdhouse_n02843684_2062,resolved,normalized exact,same animal-day selectivity sessions,1,41fa39b6a468e7a1d6efbf83,Caos-06122024-004,Selectivity/2024/2024-06-12-SE-Caos-01/0535_birdhouse_n02843684_2062.JPEG,/targets/41fa39b6a468e7a1d6efbf83.webp,086f69ba18648da71308364c21b96b240cf7e60f5c469ca816dde252f05a74a8
Caos-06122024-008#thread000,0535_birdhouse_n02843684_2062,resolved,normalized exact,same animal-day selectivity sessions,1,41fa39b6a468e7a1d6efbf83,Caos-06122024-004,Selectivity/2024/2024-06-12-SE-Caos-01/0535_birdhouse_n02843684_2062.JPEG,/targets/41fa39b6a468e7a1d6efbf83.webp,086f69ba18648da71308364c21b96b240cf7e60f5c469ca816dde252f05a74a8
Caos-06122024-009#thread000,0535_birdhouse_n02843684_2062,resolved,normalized exact,same animal-day selectivity sessions,1,41fa39b6a468e7a1d6efbf83,Caos-06122024-004,Selectivity/2024/2024-06-12-SE-Caos-01/0535_birdhouse_n02843684_2062.JPEG,/targets/41fa39b6a468e7a1d6efbf83.webp,086f69ba18648da71308364c21b96b240cf7e60f5c469ca816dde252f05a74a8
Caos-06132024-010#thread000,0518_anvil_n02725872_7897,resolved,normalized exact,same animal-day selectivity sessions,1,e7cb40937cac53605758b1f2,Caos-06132024-008,Selectivity/2024/2024-06-13-SE-Caos-01/0518_anvil_n02725872_7897.JPEG,/targets/e7cb40937cac53605758b1f2.webp,2a4817c059eb0fcc691d4085ae3bcf8d5983b34e7c67605134e4428c578fbced
Caos-06142024-006#thread000,birdnew03,resolved,normalized exact,same animal-day selectivity sessions,1,511059d5cbd173629c95a235,Caos-06142024-005,Selectivity/2024/2024-06-14-SE-Caos-01/birdnew03.jpg,/targets/511059d5cbd173629c95a235.webp,5e4627058351f96d35540ca9de03d1937af3310260267fc1070d9b6ccca03379
Caos-06142024-007#thread000,birdnew03,resolved,normalized exact,same animal-day selectivity sessions,1,511059d5cbd173629c95a235,Caos-06142024-005,Selectivity/2024/2024-06-14-SE-Caos-01/birdnew03.jpg,/targets/511059d5cbd173629c95a235.webp,5e4627058351f96d35540ca9de03d1937af3310260267fc1070d9b6ccca03379
Caos-06142024-008#thread000,birdnew03,resolved,normalized exact,same animal-day selectivity sessions,1,511059d5cbd173629c95a235,Caos-06142024-005,Selectivity/2024/2024-06-14-SE-Caos-01/birdnew03.jpg,/targets/511059d5cbd173629c95a235.webp,5e4627058351f96d35540ca9de03d1937af3310260267fc1070d9b6ccca03379
